angle_error,pixel_error,head_yaw,head_pitch,head_roll,norm_target_x,norm_target_y,pred_nx,pred_ny,session_id,user_id,split
2.440879741424415,285.8395446673719,-24.96309499683376,-171.37095275000928,0.3614698045877541,0.3397773872290568,0.8200562324273665,0.4708139766007662,0.5851460173726082,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.39167113038474294,264.6063717833414,-24.49058110615757,-171.4952807812809,-0.2102528672444588,0.6596367896895138,0.8200562324273665,0.5359840467572212,0.6068201512098312,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.41211980270520265,264.6219347901139,-24.55357385243526,-171.9712838368332,-0.1816744402568098,0.6596367896895138,0.8200562324273665,0.5337754338979721,0.6109175831079483,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.22117343270373202,265.83992822093273,-24.75065740479303,-171.77976493543449,0.0277244815251537,0.6596367896895138,0.8200562324273665,0.5336860455572605,0.6090269833803177,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.39564760470754784,269.55092811485247,-24.25621035843155,-171.87236862551245,-0.0412117033361602,0.6596367896895138,0.8200562324273665,0.5300227161496878,0.6097327172756195,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.22117343270373202,268.7640914590199,-24.411443815518595,-171.76515139522525,-0.1767148726768681,0.6596367896895138,0.8200562324273665,0.5311070419847965,0.6089798584580421,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.43295870135479414,265.48091866981616,-24.34529737771864,-171.96758252304147,-0.1397067774646026,0.6596367896895138,0.8200562324273665,0.5326340198516846,0.6116413399577141,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.6026340579578208,261.84837089824583,-24.47966735614298,-172.02721800344736,-0.0932507059036666,0.6596367896895138,0.8200562324273665,0.5361191555857658,0.611177958548069,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.7044335702297715,261.35113082335374,-24.674635827065817,-172.05419865748144,0.0326265572476868,0.6596367896895138,0.8200562324273665,0.5357747189700603,0.6126620769500732,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.535953727330824,262.2805059750226,-24.44676146176093,-171.95205545280476,0.0054988346072821,0.6596367896895138,0.8200562324273665,0.5363237857818604,0.6100724786520004,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.20653381460469245,267.01705817977387,-24.59767746920556,-172.01560551584257,-0.050853763131622,0.6596367896895138,0.8200562324273665,0.5325115546584129,0.6092620640993118,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.6731850458725577,261.2358633092308,-25.01560611278779,-172.1905950560772,-0.0022072583509953,0.6596367896895138,0.8200562324273665,0.5384388118982315,0.6079359576106071,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.9128478694045414,268.68136519780427,-22.702764031227968,-170.98904587641448,-0.0668181214353725,0.6596367896895138,0.3392689784442362,0.5378159359097481,0.5624325163662434,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.1243095802978833,268.855497031433,-23.823358136111665,-170.81055208828786,0.0604099038487735,0.6596367896895138,0.3392689784442362,0.5340948924422264,0.5561059787869453,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.28939100670166956,264.8835320130632,-23.21792288388331,-170.85225808450082,-0.0463185925296251,0.6596367896895138,0.3392689784442362,0.5336454212665558,0.548603743314743,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.116625241616166,252.87109891892504,-22.983076707089424,-170.63230721665036,-0.1179767501151857,0.6596367896895138,0.3392689784442362,0.5393765307962894,0.5391435660421848,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.614709381424557,253.80600482575844,-22.803626869196886,-170.48012381754873,-0.0861216349695135,0.6596367896895138,0.3392689784442362,0.534958902746439,0.5320502296090126,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.7596969874040271,246.54458640671677,-22.99755330043709,-170.9166783010649,0.0177812950714485,0.6596367896895138,0.3392689784442362,0.5425038747489452,0.5343682169914246,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.0737431561624193,253.53537925827214,-23.58863461542748,-170.98647791948764,-0.1698852634047126,0.6596367896895138,0.3392689784442362,0.538749847561121,0.5390760377049446,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.059432868701557,253.27688186851034,-23.432398950772765,-170.79837088505923,-0.172512219559935,0.6596367896895138,0.3392689784442362,0.5394130311906338,0.5398997999727726,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.3507465721270824,256.1554087194039,-23.61280121170033,-171.10063032654128,-0.1613796851403262,0.6596367896895138,0.3392689784442362,0.5340118072926998,0.5342570655047894,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.1467125597950882,266.388003978731,-24.03636162931401,-171.2195107757108,-0.1877887088165168,0.6596367896895138,0.3392689784442362,0.5267802719026804,0.5374493673443794,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.5538116589701867,253.41597936107704,-24.004870900720256,-171.19444538911557,-0.4141032727405884,0.6596367896895138,0.3392689784442362,0.5357618257403374,0.5329964570701122,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.7083117730470774,259.2300603327995,-24.243849599732048,-171.42139933676842,-0.2095538039324298,0.6596367896895138,0.3392689784442362,0.5342909768223763,0.5401782803237438,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.5270061456294157,218.25382501210044,-24.28601775408682,-171.57630367400566,-0.2629192231135976,0.6596367896895138,0.6597938144329897,0.5257896650582552,0.5749958902597427,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.3429005700887044,198.8596446602211,-24.82212899980572,-171.77624010716264,-0.0559234038927037,0.6596367896895138,0.6597938144329897,0.5388770401477814,0.5768169835209846,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.878932482270352,207.16953248734373,-25.796035755489,-171.90290213217233,-0.037825597647145,0.6596367896895138,0.6597938144329897,0.5325929522514343,0.57927405834198,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.25487784375809863,204.4533060255698,-25.304259660035616,-171.97653163269135,-0.101858309088205,0.6596367896895138,0.6597938144329897,0.5333859361708164,0.5848238319158554,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
