angle_error,pixel_error,pred_px,pred_py,true_px,true_py,head_yaw,head_pitch,session_id,user_id
8.269399915822811,564.1276451300716,768.0,432.0,1260.0,708.0,-5.022868492709018,-171.16939641579287,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.742847992455099,564.1276451300716,768.0,432.0,1260.0,708.0,-8.598992411844446,-170.19150013022224,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
12.244805800647127,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-10.839312209463388,-171.1038170487813,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.616448533788516,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-7.904634346954406,-170.01789089251275,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.768606430505658,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-10.83558736011156,-171.0135317369577,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
9.414839598199935,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-7.808305072253292,-170.30334175643364,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.713090821914,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-9.919707332757794,-170.48552155591133,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.13826795209145,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-7.860786941990808,-170.6824536674849,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.215152750082234,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-8.910610751298469,-170.45333793770843,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.963110772416996,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-7.002015405904572,-171.07579133962628,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.297493809794318,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-10.577982217727262,-171.14203153231517,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.961026766418083,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-6.982655064648748,-170.48085062857504,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.002474803269104,282.55441953719287,768.0,432.0,1014.0,292.99999999999994,-10.907431603673269,-171.61320531727915,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.360671654175324,138.0,768.0,432.0,768.0,570.0,-8.23985309516194,-170.9653962009452,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.878187822887279,138.0,768.0,432.0,768.0,570.0,-9.027759497703643,-170.3414679863429,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
9.196353963559794,138.0,768.0,432.0,768.0,570.0,-11.071445195391249,-170.57513905259154,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
7.9388210759898685,138.0,768.0,432.0,768.0,570.0,-8.527459248019662,-170.90999859803574,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
7.356874452985629,138.0,768.0,432.0,768.0,570.0,-8.46307103084923,-171.22929814136643,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.656667197892338,138.0,768.0,432.0,768.0,570.0,-5.608237968932128,-171.22530948561416,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.248431002214508,138.0,768.0,432.0,768.0,570.0,-8.831488570045869,-171.08150715432495,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
7.736038195009459,138.0,768.0,432.0,768.0,570.0,-8.115089955641627,-171.33457059489018,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.931138177770997,138.0,768.0,432.0,768.0,570.0,-9.31625545124505,-170.91450670587008,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.744465520245527,138.0,768.0,432.0,768.0,570.0,-10.080856544031445,-171.13955558674323,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.636904797327908,138.0,768.0,432.0,768.0,570.0,-10.293533236472287,-171.3084864414018,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.93419459620818,277.0,768.0,432.0,768.0,154.99999999999997,-10.646449982884109,-171.2815405315714,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.025123476026113,277.0,768.0,432.0,768.0,154.99999999999997,-11.082162682052088,-171.15385191316298,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.4443575515159,277.0,768.0,432.0,768.0,154.99999999999997,-11.887222045723556,-170.86222643178868,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.24680091176886,277.0,768.0,432.0,768.0,154.99999999999997,-12.66936772872635,-170.9285828187713,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.497113033321222,277.0,768.0,432.0,768.0,154.99999999999997,-15.195037796387515,-171.01238724942746,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.717554172210686,277.0,768.0,432.0,768.0,154.99999999999997,-14.65659407317058,-171.25860750521508,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.36555249866948,277.0,768.0,432.0,768.0,154.99999999999997,-14.298905594198638,-171.32316217963617,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.629064664393768,277.0,768.0,432.0,768.0,154.99999999999997,-13.879674299332876,-171.07831303547056,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.567883603798295,277.0,768.0,432.0,768.0,154.99999999999997,-14.843035512735693,-171.52456435218613,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.264074222646334,277.0,768.0,432.0,768.0,154.99999999999997,-13.018763613592922,-171.5787794857239,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
12.569597561384311,277.0,768.0,432.0,768.0,154.99999999999997,-13.689518916562635,-171.30892474955317,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.250306318378723,277.0,768.0,432.0,768.0,154.99999999999997,-16.207729082775415,-171.88406216696208,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
9.173032874942056,282.0638225650358,768.0,432.0,1014.0,570.0,-12.486510101286289,-171.20401359636327,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.260918865799901,282.0638225650358,768.0,432.0,1014.0,570.0,-9.964693643818912,-171.1095055784432,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
7.874919929058402,282.0638225650358,768.0,432.0,1014.0,570.0,-12.651385813003811,-171.46295407370067,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.380049574403646,282.0638225650358,768.0,432.0,1014.0,570.0,-11.37301866406433,-171.4509385250218,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
9.731791107958937,282.0638225650358,768.0,432.0,1014.0,570.0,-9.498924354489048,-171.49193980470062,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
7.604574800972303,282.0638225650358,768.0,432.0,1014.0,570.0,-10.200562146187616,-171.60292801583694,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.45702753667045,282.0638225650358,768.0,432.0,1014.0,570.0,-11.89077856047973,-171.12212468947416,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.628327140324057,282.0638225650358,768.0,432.0,1014.0,570.0,-9.055271494172048,-171.56330879884902,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.627416547456566,282.0638225650358,768.0,432.0,1014.0,570.0,-12.743643025314263,-172.10142136490254,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
9.00939616538667,282.0638225650358,768.0,432.0,1014.0,570.0,-7.1074714550477145,-171.26700401269463,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
10.081219565718786,282.0638225650358,768.0,432.0,1014.0,570.0,-7.616935255144773,-171.34830546644565,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.234851457122446,139.00000000000006,768.0,432.0,768.0,292.99999999999994,-11.704180884276722,-171.38596836064428,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
8.34649709576515,139.00000000000006,768.0,432.0,768.0,292.99999999999994,-14.011418667288272,-171.14389813778718,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.066814770872595,139.00000000000006,768.0,432.0,768.0,292.99999999999994,-13.562485400348791,-171.92605416276737,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
11.089333663221431,139.00000000000006,768.0,432.0,768.0,292.99999999999994,-13.882193440520158,-171.32024954236746,S20251223_194306_DEVDESKTOP-69KFPLC_CAM0_Gno_glass,16
